"area","area_code","category","flow_score","traffic_score","consumer_score","dead_time","dead_gap","dead_gap_count","dead_gap_score","active_time_count","inactive_time","incomplete_time","analysis_available","analysis_status","twin_name","similarity","twin_conversion","similarity_definition"
"관악구 중앙길",3110892,"편의점",43.70179948586118,99,43.70179948586118,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","면목역 2번",89.23521850899743,64.78149100257069,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"관악소방서(문영여고)",3110893,"한식음식점",98.33147942157953,4.074889867841409,98.33147942157953,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","장승배기역 5번",79.94299221357063,98.44271412680756,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"관악소방서(문영여고)",3110893,"커피-음료",30.538922155688624,3.2023289665211063,30.538922155688624,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","양목초등학교",84.29079341317365,43.26347305389221,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"샤로수길",3110895,"한식음식점",12.903225806451612,98.89867841409692,12.903225806451612,"11~14",90.18952062430323,43637.949135861985,90.18952062430323,5,"","",TRUE,"분석 가능","송파나루역 1번(송리단길)",90.05144605116796,19.243604004449388,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"샤로수길",3110895,"분식전문점",32.81653746770026,97.55501222493888,32.81653746770026,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","망리단길",86.19186046511628,80.10335917312662,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"샤로수길",3110895,"호프-간이주점",86.17234468937876,98.25242718446601,86.17234468937876,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","삼전역 1번",83.29158316633267,92.38476953907816,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"샤로수길",3110895,"커피-음료",22.75449101796407,98.54439592430859,22.75449101796407,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","송파나루역 1번(송리단길)",90.7747005988024,29.041916167664674,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"샤로수길",3110895,"편의점",20.308483290488432,97.5,20.308483290488432,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","송파나루역 1번(송리단길)",89.86182519280206,27.249357326478147,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"관악우성아파트",3110896,"한식음식점",18.909899888765295,13.325991189427313,18.909899888765295,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","금천어울림복지센터",88.75139043381535,73.74860956618465,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"관악우성아파트",3110896,"커피-음료",77.39520958083833,8.879184861717611,77.39520958083833,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","송파나루역 3번",90.17589820359282,84.4311377245509,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울대입구역 8번",3110897,"한식음식점",42.60289210233593,84.58149779735683,42.60289210233593,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","양지어린이공원",91.60177975528366,61.62402669632926,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울대입구역 8번",3110897,"분식전문점",23.772609819121445,73.59413202933986,23.772609819121445,"뚜렷한 DEAD TIME 없음",0,0,0,4,"21~24","",TRUE,"분석 가능","신림역 8번",88.16214470284238,71.31782945736434,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울대입구역 8번",3110897,"편의점",17.737789203084834,71.75,17.737789203084834,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","영락고등학교",87.75706940874036,77.37789203084833,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"청림동주민센터(상도중학교)",3110898,"호프-간이주점",20.240480961923847,19.02912621359223,20.240480961923847,"뚜렷한 DEAD TIME 없음",0,0,0,4,"06~11","",TRUE,"분석 가능","면목5동주민센터",87.374749498998,28.45691382765531,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"낙성대역 1번(관악구민 종합체육센터)",3110900,"한식음식점",55.61735261401557,78.9647577092511,55.61735261401557,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신림역 8번",87.81979977753058,69.74416017797553,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"낙성대역 1번(관악구민 종합체육센터)",3110900,"분식전문점",74.67700258397933,63.81418092909536,74.67700258397933,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성신여대운정그린캠퍼스",84.72222222222221,98.19121447028424,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"낙성대역 1번(관악구민 종합체육센터)",3110900,"커피-음료",59.88023952095808,74.81804949053857,59.88023952095808,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","자양한강도서관",88.50112275449102,83.23353293413174,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"낙성대역 1번(관악구민 종합체육센터)",3110900,"편의점",63.75321336760925,63.5,63.75321336760925,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신림역 8번",85.95758354755783,79.43444730077121,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"인헌고등학교(인헌중학교)",3110901,"한식음식점",22.469410456062292,74.44933920704845,22.469410456062292,"11~14",95.09476031215162,1047.8080464730058,95.09476031215162,5,"","",TRUE,"분석 가능","양지어린이공원",94.02808676307008,61.62402669632926,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"인헌고등학교(인헌중학교)",3110901,"분식전문점",9.560723514211885,59.168704156479215,9.560723514211885,"21~24",97.72727272727273,390.84745235499247,97.72727272727273,5,"00~06","",TRUE,"분석 가능","관악해태어린이공원",90.21317829457364,14.470284237726098,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"인헌고등학교(인헌중학교)",3110901,"호프-간이주점",85.57114228456913,63.10679611650486,85.57114228456913,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","양지어린이공원",94.97745490981964,96.19238476953907,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"인헌고등학교(인헌중학교)",3110901,"커피-음료",63.02395209580839,69.72343522561863,63.02395209580839,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","관악해태어린이공원",90.65306886227546,80.83832335329342,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"사당역 4번",3110902,"한식음식점",30.589543937708562,92.51101321585902,30.589543937708562,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","강동역 4번(강풀만화거리)",92.23442714126807,35.483870967741936,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"사당역 4번",3110902,"분식전문점",63.30749354005169,86.3080684596577,63.30749354005169,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","남성역 1번",89.51873385012921,73.1266149870801,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"사당역 4번",3110902,"호프-간이주점",83.16633266533067,88.54368932038835,83.16633266533067,"뚜렷한 DEAD TIME 없음",0,0,0,3,"06~11,11~14","",TRUE,"분석 가능","푸른들청소년도서관",87.12424849699399,85.77154308617234,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"사당역 4번",3110902,"커피-음료",91.61676646706587,90.53857350800583,91.61676646706587,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","삼전역 4번",90.61564371257485,97.15568862275448,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"사당역 4번",3110902,"편의점",57.58354755784062,86,57.58354755784062,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","상봉역 4번",88.09447300771208,81.74807197943444,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배아이파크아파트",3110903,"한식음식점",89.9888765294772,67.62114537444934,89.9888765294772,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","오동나무공원(송파레미니스1단지)",86.88125695216907,90.54505005561735,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배아이파크아파트",3110903,"분식전문점",82.94573643410853,52.567237163814184,82.94573643410853,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","장안제일시장",82.12209302325581,96.38242894056847,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배아이파크아파트",3110903,"커피-음료",64.52095808383234,62.882096069869,64.52095808383234,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","우장산역 1번",88.0426646706587,91.31736526946108,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배아이파크아파트",3110903,"편의점",63.239074550128535,48.25,63.239074550128535,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","오동나무공원(송파레미니스1단지)",89.41195372750641,67.86632390745501,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"이수역 5번",3110904,"한식음식점",84.42714126807564,21.035242290748897,84.42714126807564,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","연희파출소",88.61929922135707,84.98331479421579,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"이수역 5번",3110904,"커피-음료",43.41317365269461,15.138282387190685,43.41317365269461,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","한남힐사이드아파트",89.54902694610779,67.51497005988024,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"이수역 5번",3110904,"편의점",4.884318766066838,7.000000000000001,4.884318766066838,"17~21",97.17223650385604,77926.17131242981,97.17223650385604,5,"00~06","",TRUE,"분석 가능","충정로현대아파트",90.31169665809769,87.66066838046272,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배노인종합복지관(이수중학교)",3110905,"한식음식점",30.700778642936594,31.387665198237887,30.700778642936594,"21~24",92.91338582677166,203.2271012100096,92.91338582677166,5,"","",TRUE,"분석 가능","굽은다리역 2번",89.65517241379311,78.9766407119021,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배노인종합복지관(이수중학교)",3110905,"커피-음료",92.06586826347305,24.599708879184863,92.06586826347305,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","당고개역 5번",85.9187874251497,99.8502994011976,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배초등학교",3110907,"한식음식점",11.123470522803114,53.524229074889874,11.123470522803114,"14~17",93.65256124721604,3246.9424353809945,93.65256124721604,5,"","",TRUE,"분석 가능","보인중학교",90.43381535038932,25.361512791991103,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배초등학교",3110907,"분식전문점",24.54780361757106,37.40831295843521,24.54780361757106,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","동대부고",89.48643410852713,32.041343669250644,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배초등학교",3110907,"커피-음료",6.287425149700598,48.03493449781659,6.287425149700598,"17~21",93.993993993994,3511.8742905869835,93.993993993994,5,"00~06","",TRUE,"분석 가능","보인중학교",90.57821856287424,93.8622754491018,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"구반포역",3110908,"분식전문점",35.14211886304909,0.4889975550122249,35.14211886304909,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","경향신문사",88.61434108527132,94.05684754521964,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"구반포역",3110908,"커피-음료",14.820359281437126,1.0189228529839884,14.820359281437126,"17~21",98.94894894894894,4516.317837587335,98.94894894894894,4,"21~24","",TRUE,"분석 가능","경향신문사",91.48577844311377,51.34730538922155,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"내방역 5번",3110910,"한식음식점",79.3103448275862,41.629955947136565,79.3103448275862,"17~21",93.54838709677419,709.7487472047234,93.54838709677419,4,"21~24","",TRUE,"분석 가능","청계천박물관",89.8011679644049,94.54949944382648,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배동사이길",3110912,"한식음식점",95.99555061179088,6.607929515418502,95.99555061179088,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","강남구청역 2번",84.73998887652948,99.11012235817576,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배동사이길",3110912,"커피-음료",95.65868263473054,4.366812227074235,95.65868263473054,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","KT금천빌딩(금천구시설관리공단)",88.64146706586826,98.35329341317365,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방현초등학교(방배119안전센터)",3110913,"한식음식점",42.04671857619577,43.83259911894273,42.04671857619577,"21~24",91.90101237345331,532.2986351160987,91.90101237345331,5,"","",TRUE,"분석 가능","강서구다솔마을",84.77474972191324,95.10567296996662,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방현초등학교(방배119안전센터)",3110913,"커피-음료",12.724550898203594,36.681222707423586,12.724550898203594,"14~17",91.76646706586826,454.4838334280422,91.76646706586826,5,"","",TRUE,"분석 가능","강서구다솔마을",88.10815868263472,34.73053892215569,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서래초등학교",3110915,"커피-음료",64.37125748502994,5.240174672489083,64.37125748502994,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","광나루역 1번",86.55501497005989,96.25748502994011,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"내방역 4번",3110916,"한식음식점",78.86540600667408,39.75770925110132,78.86540600667408,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성내천어린이공원(하니사랑길)",86.97858731924359,89.43270300333704,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"내방역 4번",3110916,"커피-음료",60.928143712574844,32.751091703056765,60.928143712574844,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","개포지구대옆",87.41579341317365,72.0059880239521,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방배역 3번",3110918,"편의점",87.40359897172236,41.25,87.40359897172236,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","이화달팽이길",84.68830334190231,100,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울프랑스학교",3110921,"한식음식점",27.1412680756396,32.929515418502206,27.1412680756396,"06~11",95.77142857142857,61.370899093127434,95.77142857142857,5,"00~06","",TRUE,"분석 가능","방이동고분군(방산고등학교)",88.32035595105673,82.42491657397107,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울프랑스학교",3110921,"커피-음료",33.532934131736525,26.346433770014556,33.532934131736525,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성내중학교",89.86714071856288,64.82035928143712,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"내방역 1번",3110922,"커피-음료",30.389221556886227,52.9839883551674,30.389221556886227,"21~24",91.53439153439153,215.6482816066284,91.53439153439153,5,"00~06","",TRUE,"분석 가능","한겨레신문사",88.01459580838323,85.17964071856288,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"반포4동주민센터(몽마르뜨공원)",3110924,"커피-음료",NA,22.270742358078603,NA,"뚜렷한 DEAD TIME 없음",0,0,0,0,"","00~06,06~11,11~14,14~17,17~21,21~24",FALSE,"활동 또는 관측 근거 부족",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서초중학교",3110925,"한식음식점",50.723025583982206,47.68722466960352,50.723025583982206,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","대흥동주민센터",88.13264738598443,72.52502780867631,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서초중학교",3110925,"커피-음료",87.12574850299401,41.04803493449782,87.12574850299401,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","굽은다리역 2번",88.57597305389223,98.95209580838323,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신중초등학교",3110926,"한식음식점",39.15461624026697,57.9295154185022,39.15461624026697,"21~24",97.97525309336334,196.17219465082596,97.97525309336334,5,"00~06","",TRUE,"분석 가능","선정릉역 4번",86.74916573971079,80.42269187986652,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신중초등학교",3110926,"커피-음료",37.12574850299401,52.69286754002911,37.12574850299401,"17~21",93.3933933933934,1250.4603179010041,93.3933933933934,4,"00~06,21~24","",TRUE,"분석 가능","송파역 2번",87.47193113772454,44.91017964071856,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신중초등학교",3110926,"편의점",93.05912596401028,36.5,93.05912596401028,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","쌍문역1번(쌍리단길)",81.81233933161953,99.48586118251927,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"잠원역",3110927,"한식음식점",91.87986651835372,24.33920704845815,91.87986651835372,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","창동중학교",86.8186874304783,97.55283648498332,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"잠원역",3110927,"커피-음료",NA,18.922852983988356,NA,"뚜렷한 DEAD TIME 없음",0,0,0,0,"","00~06,06~11,11~14,14~17,17~21,21~24",FALSE,"활동 또는 관측 근거 부족",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"남부터미널역 1번",3110929,"한식음식점",69.18798665183537,83.37004405286343,69.18798665183537,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","방배아이파크아파트",86.47803114571747,89.9888765294772,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"남부터미널역 1번",3110929,"커피-음료",1.1976047904191618,80.34934497816593,1.1976047904191618,"17~21",98.34834834834835,2212.6107930782364,98.34834834834835,4,"00~06,21~24","",TRUE,"분석 가능","중화역 1번",87.39708083832336,11.976047904191617,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서초동성당",3110930,"한식음식점",70.74527252502781,29.625550660792953,70.74527252502781,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","동구여중",88.92519466073415,97.44160177975529,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서초동성당",3110930,"커피-음료",4.04191616766467,22.99854439592431,4.04191616766467,"17~21",99.69969969969969,1982.1706522917418,99.69969969969969,4,"00~06,21~24","",TRUE,"분석 가능","송파역 2번",89.09056886227546,44.91017964071856,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"삼성전자서울R&D(서울우면초등학교)",3110931,"커피-음료",94.46107784431138,0.727802037845706,94.46107784431138,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","강서구청가양동별관",86.72342814371258,97.60479041916167,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울시인재개발원",3110932,"한식음식점",48.720800889877644,17.400881057268723,48.720800889877644,"21~24",92.46344206974129,167.54837222274125,92.46344206974129,5,"00~06","",TRUE,"분석 가능","중구회현체육센터(정화예술대남산캠퍼스)",91.9424360400445,90.65628476084538,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"한국상담대학원대학교",3110933,"한식음식점",99.77753058954394,4.955947136563877,99.77753058954394,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"우면주공아파트",3110934,"한식음식점",12.680756395995552,37.00440528634361,12.680756395995552,"21~24",93.58830146231722,899.37132450884,93.58830146231722,5,"","",TRUE,"분석 가능","한영중고",89.66212458286985,85.98442714126807,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"우면주공아파트",3110934,"분식전문점",85.52971576227391,20.78239608801956,85.52971576227391,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","쌍문역1번(쌍리단길)",79.73191214470285,98.96640826873386,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"우면주공아파트",3110934,"커피-음료",10.179640718562874,29.839883551673946,10.179640718562874,"21~24",95.76719576719577,380.67362230073934,95.76719576719577,5,"00~06","",TRUE,"분석 가능","한영중고",89.32447604790418,92.21556886227546,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"더케이호텔(양재리본타워2단지아파트)",3110936,"한식음식점",67.5194660734149,12.004405286343612,67.5194660734149,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","서초동성당",89.18937708565072,70.74527252502781,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"더케이호텔(양재리본타워2단지아파트)",3110936,"커피-음료",48.952095808383234,7.714701601164483,48.952095808383234,"21~24",94.17989417989418,301.54384251053636,94.17989417989418,5,"00~06","",TRUE,"분석 가능","광나루역 1번",90.33495508982035,96.25748502994011,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"방아다리근린공원(횃불트리니티신학대학원대학교)",3110937,"한식음식점",73.30367074527253,2.643171806167401,73.30367074527253,"21~24",99.10011248593926,156.61348466870677,99.10011248593926,5,"00~06","",TRUE,"분석 가능","마포경찰서",90.19744160177976,86.87430478309233,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"바우뫼공원",3110938,"한식음식점",54.06006674082313,19.933920704845814,54.06006674082313,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","경향신문사",92.34566184649611,89.09899888765295,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"바우뫼공원",3110938,"커피-음료",72.45508982035929,14.41048034934498,72.45508982035929,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","중구회현체육센터(정화예술대남산캠퍼스)",88.97829341317365,73.95209580838323,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"양재역 8번(양재동우체국)",3110939,"한식음식점",48.16462736373748,90.52863436123349,48.16462736373748,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","숙대입구",88.50111234705228,56.50723025583982,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"양재역 8번(양재동우체국)",3110939,"분식전문점",57.105943152454785,82.64058679706602,57.105943152454785,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성수119안전센터",82.80038759689923,97.67441860465115,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"양재역 8번(양재동우체국)",3110939,"호프-간이주점",50.70140280561122,85.63106796116506,50.70140280561122,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","숙대입구",87.02404809619239,90.18036072144288,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"양재역 8번(양재동우체국)",3110939,"커피-음료",39.67065868263473,88.35516739446871,39.67065868263473,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","숙대입구",86.21818862275448,74.8502994011976,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"양재역 8번(양재동우체국)",3110939,"편의점",33.16195372750643,82.5,33.16195372750643,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","숙대입구",87.17866323907455,40.616966580976865,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"양재근린공원(양재2동주민센터)",3110940,"한식음식점",NA,28.9647577092511,NA,"뚜렷한 DEAD TIME 없음",0,0,0,0,"","00~06,06~11,11~14,14~17,17~21,21~24",FALSE,"활동 또는 관측 근거 부족",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"염곡동 구룡사(포이동성당)",3110942,"한식음식점",26.696329254727473,82.37885462555066,26.696329254727473,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","선유도역 1번",88.54282536151278,34.03781979977753,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"염곡동 구룡사(포이동성당)",3110942,"호프-간이주점",71.7434869739479,73.98058252427184,71.7434869739479,"뚜렷한 DEAD TIME 없음",0,0,0,4,"06~11","",TRUE,"분석 가능","홍대부속여중고앞",82.80310621242485,97.99599198396794,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"염곡동 구룡사(포이동성당)",3110942,"커피-음료",58.23353293413174,79.1848617176128,58.23353293413174,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","성내천어린이공원(하니사랑길)",85.74101796407186,78.59281437125748,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"염곡동 구룡사(포이동성당)",3110942,"편의점",16.709511568123396,67.75,16.709511568123396,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","등촌1동주민센터",90.24742930591259,62.98200514138818,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"법제교육센터(버들어린이공원)",3110943,"한식음식점",75.63959955506118,40.52863436123348,75.63959955506118,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","장충초등학교",86.2694660734149,85.65072302558399,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"법제교육센터(버들어린이공원)",3110943,"커피-음료",34.58083832335329,33.47889374090248,34.58083832335329,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","청구역 3번",88.54790419161677,83.53293413173652,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"청계산입구역 2번(내곡동주민센터)",3110947,"한식음식점",74.6384872080089,0,74.6384872080089,"21~24",96.28796400449944,557.1083906387478,96.28796400449944,5,"","",TRUE,"분석 가능","경복고등학교",86.35289210233593,83.98220244716352,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"한남IC",3110949,"한식음식점",80.31145717463849,22.90748898678414,80.31145717463849,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","삼성중앙역 5번",92.825361512792,93.32591768631812,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"한남IC",3110949,"커피-음료",24.850299401197603,17.903930131004365,24.850299401197603,"21~24",97.35449735449735,608.583135661796,97.35449735449735,5,"00~06","",TRUE,"분석 가능","리움미술관",92.3559131736527,45.05988023952096,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신사은행나무공원",3110951,"한식음식점",81.42380422691879,30.506607929515418,81.42380422691879,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","학동초등학교",91.90767519466073,87.76418242491657,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신사은행나무공원",3110951,"분식전문점",20.41343669250646,15.403422982885084,20.41343669250646,"21~24",92.53246753246754,189.55505512277622,92.53246753246754,5,"00~06","",TRUE,"분석 가능","동대문역사문화공원역 5번",87.75839793281654,60.98191214470285,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신사은행나무공원",3110951,"커피-음료",2.9940119760479043,23.726346433770015,2.9940119760479043,"21~24",94.53262786596119,323.04966071026894,94.53262786596119,5,"00~06","",TRUE,"분석 가능","언북초등학교",89.30576347305389,23.053892215568865,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"논현목련공원",3110952,"한식음식점",7.452725250278086,14.757709251101323,7.452725250278086,"14~17",95.87973273942093,1472.5537645984919,95.87973273942093,5,"","",TRUE,"분석 가능","두산초등학교",89.28670745272524,81.20133481646273,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"학동근린공원",3110953,"커피-음료",55.53892215568862,24.890829694323145,55.53892215568862,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","역삼역 4번",95.67739520958084,62.5748502994012,"100 - 16개 상권특성의 평균 절대 백분위 차이"
